"Measure code","SEX","COUNTRY_REGION","YEAR","VALUE"
"REHAB_5","FEMALE","MLT","1998","33402.98"
"REHAB_5","MALE","MLT","1998","31210.12"
"REHAB_5","ALL","MLT","1999","32649.42"
"REHAB_5","FEMALE","MLT","1999","33714.20"
"REHAB_5","MALE","MLT","1999","31563.40"
"REHAB_5","ALL","MLT","2000","32997.85"
"REHAB_5","FEMALE","MLT","2000","34041.67"
"REHAB_5","MALE","MLT","2000","31934.08"
"REHAB_5","ALL","MLT","2001","33392.76"
"REHAB_5","FEMALE","MLT","2001","34452.75"
"REHAB_5","MALE","MLT","2001","32313.38"
"REHAB_5","ALL","MLT","2002","33845.93"
"REHAB_5","FEMALE","MLT","2002","34976.62"
"REHAB_5","MALE","MLT","2002","32695.53"
"REHAB_5","ALL","MLT","2003","34313.51"
"REHAB_5","FEMALE","MLT","2003","35534.22"
"REHAB_5","MALE","MLT","2003","33072.74"
"REHAB_5","ALL","MLT","2004","34772.01"
"REHAB_5","FEMALE","MLT","2004","36067.96"
"REHAB_5","MALE","MLT","2004","33456.14"
"REHAB_5","ALL","MLT","2005","35168.93"
"REHAB_5","FEMALE","MLT","2005","36497.03"
"REHAB_5","MALE","MLT","2005","33821.61"
"REHAB_5","ALL","MLT","2006","35498.24"
"REHAB_5","FEMALE","MLT","2006","36830.07"
"REHAB_5","MALE","MLT","2006","34148.34"
"REHAB_5","ALL","MLT","2007","35798.68"
"REHAB_5","FEMALE","MLT","2007","37139.08"
"REHAB_5","MALE","MLT","2007","34441.40"
"REHAB_5","ALL","MLT","2008","36078.83"
"REHAB_5","FEMALE","MLT","2008","37434.41"
"REHAB_5","MALE","MLT","2008","34707.40"
"REHAB_5","ALL","MLT","2009","36360.64"
"REHAB_5","FEMALE","MLT","2009","37730.45"
"REHAB_5","MALE","MLT","2009","34976.04"
"REHAB_5","ALL","MLT","2010","36645.59"
"REHAB_5","FEMALE","MLT","2010","38029.15"
"REHAB_5","MALE","MLT","2010","35248.21"
"REHAB_5","ALL","MLT","2011","36916.02"
"REHAB_5","FEMALE","MLT","2011","38312.73"
"REHAB_5","MALE","MLT","2011","35506.33"
"REHAB_5","ALL","MLT","2012","37172.36"
"REHAB_5","FEMALE","MLT","2012","38584.58"
"REHAB_5","MALE","MLT","2012","35747.91"
"REHAB_5","ALL","MLT","2013","37425.82"
"REHAB_5","FEMALE","MLT","2013","38854.90"
"REHAB_5","MALE","MLT","2013","35985.28"
"REHAB_5","ALL","MLT","2014","37689.43"
"REHAB_5","FEMALE","MLT","2014","39129.02"
"REHAB_5","MALE","MLT","2014","36239.33"
"REHAB_5","ALL","MLT","2015","37963.14"
"REHAB_5","FEMALE","MLT","2015","39404.54"
"REHAB_5","MALE","MLT","2015","36512.69"
"REHAB_5","ALL","MLT","2016","38500.15"
"REHAB_5","FEMALE","MLT","2016","39928.08"
"REHAB_5","MALE","MLT","2016","37065.01"
"REHAB_5","ALL","MLT","2017","39011.70"
"REHAB_5","FEMALE","MLT","2017","40440.56"
"REHAB_5","MALE","MLT","2017","37577.28"
"REHAB_5","ALL","MLT","2018","39053.78"
"REHAB_5","FEMALE","MLT","2018","40446.40"
"REHAB_5","MALE","MLT","2018","37657.23"
"REHAB_5","ALL","MLT","2019","38762.45"
"REHAB_5","FEMALE","MLT","2019","40056.06"
"REHAB_5","MALE","MLT","2019","37466.38"
"REHAB_5","ALL","MNE","2006","35089.03"
"REHAB_5","FEMALE","MNE","2006","30912.82"
"REHAB_5","MALE","MNE","2006","39377.18"
"REHAB_5","ALL","MNE","2007","35214.58"
"REHAB_5","FEMALE","MNE","2007","31109.33"
"REHAB_5","MALE","MNE","2007","39430.91"
"REHAB_5","ALL","MNE","2008","35322.25"
"REHAB_5","FEMALE","MNE","2008","31299.02"
"REHAB_5","MALE","MNE","2008","39453.28"
"REHAB_5","ALL","MNE","2009","35439.63"
"REHAB_5","FEMALE","MNE","2009","31492.79"
"REHAB_5","MALE","MNE","2009","39489.73"
"REHAB_5","ALL","MNE","2010","35596.44"
"REHAB_5","FEMALE","MNE","2010","31701.06"
"REHAB_5","MALE","MNE","2010","39590.32"
"REHAB_5","ALL","MNE","2011","35771.07"
"REHAB_5","FEMALE","MNE","2011","31914.85"
"REHAB_5","MALE","MNE","2011","39721.42"
"REHAB_5","ALL","MNE","2012","35945.29"
"REHAB_5","FEMALE","MNE","2012","32138.95"
"REHAB_5","MALE","MNE","2012","39841.69"
"REHAB_5","ALL","MNE","2013","36128.30"
"REHAB_5","FEMALE","MNE","2013","32377.92"
"REHAB_5","MALE","MNE","2013","39965.05"
"REHAB_5","ALL","MNE","2014","36329.82"
"REHAB_5","FEMALE","MNE","2014","32635.58"
"REHAB_5","MALE","MNE","2014","40107.27"
"REHAB_5","ALL","MNE","2015","36564.95"
"REHAB_5","FEMALE","MNE","2015","32920.18"
"REHAB_5","MALE","MNE","2015","40290.42"
"REHAB_5","ALL","MNE","2016","37169.49"
"REHAB_5","FEMALE","MNE","2016","33561.79"
"REHAB_5","MALE","MNE","2016","40857.09"
"REHAB_5","ALL","MNE","2017","37773.55"
"REHAB_5","FEMALE","MNE","2017","34183.40"
"REHAB_5","MALE","MNE","2017","41444.61"
"REHAB_5","ALL","MNE","2018","38023.05"
"REHAB_5","FEMALE","MNE","2018","34433.00"
"REHAB_5","MALE","MNE","2018","41695.23"
"REHAB_5","ALL","MNE","2019","38231.16"
"REHAB_5","FEMALE","MNE","2019","34643.91"
"REHAB_5","MALE","MNE","2019","41901.57"
"REHAB_5","ALL","NLD","1990","28055.45"
"REHAB_5","FEMALE","NLD","1990","29814.55"
"REHAB_5","MALE","NLD","1990","26254.52"
"REHAB_5","ALL","NLD","1991","28213.14"
"REHAB_5","FEMALE","NLD","1991","30034.31"
"REHAB_5","MALE","NLD","1991","26348.60"
"REHAB_5","ALL","NLD","1992","28365.74"
"REHAB_5","FEMALE","NLD","1992","30245.03"
"REHAB_5","MALE","NLD","1992","26441.81"
"REHAB_5","ALL","NLD","1993","28488.14"
"REHAB_5","FEMALE","NLD","1993","30417.95"
"REHAB_5","MALE","NLD","1993","26512.69"
"REHAB_5","ALL","NLD","1994","28582.29"
"REHAB_5","FEMALE","NLD","1994","30550.11"
"REHAB_5","MALE","NLD","1994","26568.18"
"REHAB_5","ALL","NLD","1995","28654.80"
"REHAB_5","FEMALE","NLD","1995","30644.71"
"REHAB_5","MALE","NLD","1995","26618.44"
"REHAB_5","ALL","NLD","1996","28668.00"
"REHAB_5","FEMALE","NLD","1996","30665.98"
"REHAB_5","MALE","NLD","1996","26623.79"
"REHAB_5","ALL","NLD","1997","28637.13"
"REHAB_5","FEMALE","NLD","1997","30636.70"
"REHAB_5","MALE","NLD","1997","26591.92"
"REHAB_5","ALL","NLD","1998","28578.45"
"REHAB_5","FEMALE","NLD","1998","30576.27"
"REHAB_5","MALE","NLD","1998","26535.63"
"REHAB_5","ALL","NLD","1999","28533.98"
"REHAB_5","FEMALE","NLD","1999","30531.70"
"REHAB_5","MALE","NLD","1999","26491.76"
"REHAB_5","ALL","NLD","2000","28555.68"
"REHAB_5","FEMALE","NLD","2000","30561.14"
"REHAB_5","MALE","NLD","2000","26505.98"
"REHAB_5","ALL","NLD","2001","28629.04"
"REHAB_5","FEMALE","NLD","2001","30650.96"
"REHAB_5","MALE","NLD","2001","26562.82"
"REHAB_5","ALL","NLD","2002","28732.03"
"REHAB_5","FEMALE","NLD","2002","30776.88"
"REHAB_5","MALE","NLD","2002","26642.59"
"REHAB_5","ALL","NLD","2003","28844.81"
"REHAB_5","FEMALE","NLD","2003","30919.15"
"REHAB_5","MALE","NLD","2003","26725.20"
"REHAB_5","ALL","NLD","2004","28973.04"
"REHAB_5","FEMALE","NLD","2004","31083.18"
"REHAB_5","MALE","NLD","2004","26816.55"
"REHAB_5","ALL","NLD","2005","29120.23"
"REHAB_5","FEMALE","NLD","2005","31272.20"
"REHAB_5","MALE","NLD","2005","26920.65"
"REHAB_5","ALL","NLD","2006","29252.89"
"REHAB_5","FEMALE","NLD","2006","31457.01"
"REHAB_5","MALE","NLD","2006","26999.80"
"REHAB_5","ALL","NLD","2007","29377.14"
"REHAB_5","FEMALE","NLD","2007","31644.99"
"REHAB_5","MALE","NLD","2007","27058.87"
"REHAB_5","ALL","NLD","2008","29492.68"
"REHAB_5","FEMALE","NLD","2008","31829.82"
"REHAB_5","MALE","NLD","2008","27103.81"
"REHAB_5","ALL","NLD","2009","29622.31"
"REHAB_5","FEMALE","NLD","2009","32026.68"
"REHAB_5","MALE","NLD","2009","27165.18"
"REHAB_5","ALL","NLD","2010","29797.89"
"REHAB_5","FEMALE","NLD","2010","32262.27"
"REHAB_5","MALE","NLD","2010","27280.03"
"REHAB_5","ALL","NLD","2011","30046.42"
"REHAB_5","FEMALE","NLD","2011","32576.42"
"REHAB_5","MALE","NLD","2011","27462.48"
"REHAB_5","ALL","NLD","2012","30373.06"
"REHAB_5","FEMALE","NLD","2012","32982.76"
"REHAB_5","MALE","NLD","2012","27709.02"
"REHAB_5","ALL","NLD","2013","30734.31"
"REHAB_5","FEMALE","NLD","2013","33423.74"
"REHAB_5","MALE","NLD","2013","27990.47"
"REHAB_5","ALL","NLD","2014","31108.59"
"REHAB_5","FEMALE","NLD","2014","33858.51"
"REHAB_5","MALE","NLD","2014","28305.00"
"REHAB_5","ALL","NLD","2015","31442.85"
"REHAB_5","FEMALE","NLD","2015","34231.25"
"REHAB_5","MALE","NLD","2015","28602.35"
"REHAB_5","ALL","NLD","2016","31725.84"
"REHAB_5","FEMALE","NLD","2016","34363.49"
"REHAB_5","MALE","NLD","2016","29041.24"
"REHAB_5","ALL","NLD","2017","32055.77"
"REHAB_5","FEMALE","NLD","2017","34484.43"
"REHAB_5","MALE","NLD","2017","29586.02"
"REHAB_5","ALL","NLD","2018","32548.60"
"REHAB_5","FEMALE","NLD","2018","34854.18"
"REHAB_5","MALE","NLD","2018","30205.80"
"REHAB_5","ALL","NLD","2019","33190.50"
"REHAB_5","FEMALE","NLD","2019","35358.69"
"REHAB_5","MALE","NLD","2019","30988.80"
"REHAB_5","ALL","NOR","1990","33171.24"
"REHAB_5","FEMALE","NOR","1990","33468.62"
"REHAB_5","MALE","NOR","1990","32866.91"
"REHAB_5","ALL","NOR","1991","33206.80"
"REHAB_5","FEMALE","NOR","1991","33493.29"
"REHAB_5","MALE","NOR","1991","32913.55"
"REHAB_5","ALL","NOR","1992","33220.23"
"REHAB_5","FEMALE","NOR","1992","33505.24"
"REHAB_5","MALE","NOR","1992","32928.44"
"REHAB_5","ALL","NOR","1993","33219.24"
"REHAB_5","FEMALE","NOR","1993","33507.85"
"REHAB_5","MALE","NOR","1993","32923.75"
"REHAB_5","ALL","NOR","1994","33213.49"
"REHAB_5","FEMALE","NOR","1994","33501.87"
"REHAB_5","MALE","NOR","1994","32918.24"
"REHAB_5","ALL","NOR","1995","33213.34"
"REHAB_5","FEMALE","NOR","1995","33501.32"
"REHAB_5","MALE","NOR","1995","32918.48"
"REHAB_5","ALL","NOR","1996","33185.06"
"REHAB_5","FEMALE","NOR","1996","33462.28"
"REHAB_5","MALE","NOR","1996","32901.22"
"REHAB_5","ALL","NOR","1997","33119.73"
"REHAB_5","FEMALE","NOR","1997","33367.21"
"REHAB_5","MALE","NOR","1997","32866.40"
"REHAB_5","ALL","NOR","1998","33040.33"
"REHAB_5","FEMALE","NOR","1998","33255.88"
"REHAB_5","MALE","NOR","1998","32819.81"
"REHAB_5","ALL","NOR","1999","32971.87"
"REHAB_5","FEMALE","NOR","1999","33164.48"
"REHAB_5","MALE","NOR","1999","32774.94"
"REHAB_5","ALL","NOR","2000","32953.79"
"REHAB_5","FEMALE","NOR","2000","33150.83"
"REHAB_5","MALE","NOR","2000","32752.50"
"REHAB_5","ALL","NOR","2001","33003.51"
"REHAB_5","FEMALE","NOR","2001","33224.71"
"REHAB_5","MALE","NOR","2001","32777.70"
"REHAB_5","ALL","NOR","2002","33090.94"
"REHAB_5","FEMALE","NOR","2002","33330.96"
"REHAB_5","MALE","NOR","2002","32846.12"
"REHAB_5","ALL","NOR","2003","33188.87"
"REHAB_5","FEMALE","NOR","2003","33447.97"
"REHAB_5","MALE","NOR","2003","32924.78"
"REHAB_5","ALL","NOR","2004","33283.79"
"REHAB_5","FEMALE","NOR","2004","33565.88"
"REHAB_5","MALE","NOR","2004","32996.49"
"REHAB_5","ALL","NOR","2005","33355.07"
"REHAB_5","FEMALE","NOR","2005","33669.10"
"REHAB_5","MALE","NOR","2005","33035.62"
"REHAB_5","ALL","NOR","2006","33337.83"
"REHAB_5","FEMALE","NOR","2006","33723.18"
"REHAB_5","MALE","NOR","2006","32946.57"
"REHAB_5","ALL","NOR","2007","33217.77"
"REHAB_5","FEMALE","NOR","2007","33719.96"
"REHAB_5","MALE","NOR","2007","32709.24"
"REHAB_5","ALL","NOR","2008","33039.04"
"REHAB_5","FEMALE","NOR","2008","33679.45"
"REHAB_5","MALE","NOR","2008","32392.59"
"REHAB_5","ALL","NOR","2009","32862.68"
"REHAB_5","FEMALE","NOR","2009","33632.98"
"REHAB_5","MALE","NOR","2009","32087.65"
"REHAB_5","ALL","NOR","2010","32758.52"
"REHAB_5","FEMALE","NOR","2010","33620.08"
"REHAB_5","MALE","NOR","2010","31894.46"
"REHAB_5","ALL","NOR","2011","32719.49"
"REHAB_5","FEMALE","NOR","2011","33650.62"
"REHAB_5","MALE","NOR","2011","31788.63"
"REHAB_5","ALL","NOR","2012","32657.18"
"REHAB_5","FEMALE","NOR","2012","33661.95"
"REHAB_5","MALE","NOR","2012","31655.91"
"REHAB_5","ALL","NOR","2013","32620.70"
"REHAB_5","FEMALE","NOR","2013","33693.31"
"REHAB_5","MALE","NOR","2013","31555.03"
"REHAB_5","ALL","NOR","2014","32618.82"
"REHAB_5","FEMALE","NOR","2014","33746.91"
"REHAB_5","MALE","NOR","2014","31500.91"
"REHAB_5","ALL","NOR","2015","32664.48"
"REHAB_5","FEMALE","NOR","2015","33827.35"
"REHAB_5","MALE","NOR","2015","31514.56"
"REHAB_5","ALL","NOR","2016","32920.02"
"REHAB_5","FEMALE","NOR","2016","34068.01"
"REHAB_5","MALE","NOR","2016","31786.89"
"REHAB_5","ALL","NOR","2017","33231.72"
"REHAB_5","FEMALE","NOR","2017","34351.20"
"REHAB_5","MALE","NOR","2017","32128.65"
"REHAB_5","ALL","NOR","2018","33399.23"
"REHAB_5","FEMALE","NOR","2018","34564.47"
"REHAB_5","MALE","NOR","2018","32252.96"
"REHAB_5","ALL","NOR","2019","33562.78"
"REHAB_5","FEMALE","NOR","2019","34846.45"
"REHAB_5","MALE","NOR","2019","32301.81"
"REHAB_5","ALL","POL","1990","35969.35"
"REHAB_5","FEMALE","POL","1990","32867.00"
"REHAB_5","MALE","POL","1990","39240.48"
"REHAB_5","ALL","POL","1991","35782.42"
"REHAB_5","FEMALE","POL","1991","32736.34"
"REHAB_5","MALE","POL","1991","38997.99"
"REHAB_5","ALL","POL","1992","35632.22"
"REHAB_5","FEMALE","POL","1992","32642.62"
"REHAB_5","MALE","POL","1992","38791.96"
"REHAB_5","ALL","POL","1993","35538.36"
"REHAB_5","FEMALE","POL","1993","32599.24"
"REHAB_5","MALE","POL","1993","38647.77"
"REHAB_5","ALL","POL","1994","35511.91"
"REHAB_5","FEMALE","POL","1994","32619.41"
"REHAB_5","MALE","POL","1994","38574.47"
"REHAB_5","ALL","POL","1995","35553.29"
"REHAB_5","FEMALE","POL","1995","32705.47"
"REHAB_5","MALE","POL","1995","38571.08"
"REHAB_5","ALL","POL","1996","35652.46"
"REHAB_5","FEMALE","POL","1996","32846.56"
"REHAB_5","MALE","POL","1996","38628.16"
"REHAB_5","ALL","POL","1997","35790.97"
"REHAB_5","FEMALE","POL","1997","33026.15"
"REHAB_5","MALE","POL","1997","38725.07"
"REHAB_5","ALL","POL","1998","35955.04"
"REHAB_5","FEMALE","POL","1998","33228.14"
"REHAB_5","MALE","POL","1998","38850.92"
"REHAB_5","ALL","POL","1999","36131.28"
"REHAB_5","FEMALE","POL","1999","33437.55"
"REHAB_5","MALE","POL","1999","38994.17"
"REHAB_5","ALL","POL","2000","36308.50"
"REHAB_5","FEMALE","POL","2000","33635.49"
"REHAB_5","MALE","POL","2000","39151.26"
"REHAB_5","ALL","POL","2001","36458.41"
"REHAB_5","FEMALE","POL","2001","33782.67"
"REHAB_5","MALE","POL","2001","39305.47"
"REHAB_5","ALL","POL","2002","36576.68"
"REHAB_5","FEMALE","POL","2002","33880.66"
"REHAB_5","MALE","POL","2002","39446.76"
"REHAB_5","ALL","POL","2003","36692.15"
"REHAB_5","FEMALE","POL","2003","33966.46"
"REHAB_5","MALE","POL","2003","39595.24"
"REHAB_5","ALL","POL","2004","36831.35"
"REHAB_5","FEMALE","POL","2004","34078.30"
"REHAB_5","MALE","POL","2004","39765.17"
"REHAB_5","ALL","POL","2005","37022.40"
"REHAB_5","FEMALE","POL","2005","34253.96"
"REHAB_5","MALE","POL","2005","39974.27"
"REHAB_5","ALL","POL","2006","37234.17"
"REHAB_5","FEMALE","POL","2006","34452.41"
"REHAB_5","MALE","POL","2006","40201.71"
"REHAB_5","ALL","POL","2007","37419.34"
"REHAB_5","FEMALE","POL","2007","34618.48"
"REHAB_5","MALE","POL","2007","40408.56"
"REHAB_5","ALL","POL","2008","37588.67"
"REHAB_5","FEMALE","POL","2008","34768.37"
"REHAB_5","MALE","POL","2008","40599.60"
"REHAB_5","ALL","POL","2009","37757.48"
"REHAB_5","FEMALE","POL","2009","34922.99"
"REHAB_5","MALE","POL","2009","40783.74"
"REHAB_5","ALL","POL","2010","37945.07"
"REHAB_5","FEMALE","POL","2010","35108.53"
"REHAB_5","MALE","POL","2010","40973.19"
"REHAB_5","ALL","POL","2011","38139.75"
"REHAB_5","FEMALE","POL","2011","35317.08"
"REHAB_5","MALE","POL","2011","41152.66"
"REHAB_5","ALL","POL","2012","38325.32"
"REHAB_5","FEMALE","POL","2012","35526.61"
"REHAB_5","MALE","POL","2012","41312.09"
"REHAB_5","ALL","POL","2013","38519.09"
"REHAB_5","FEMALE","POL","2013","35747.38"
"REHAB_5","MALE","POL","2013","41476.40"
"REHAB_5","ALL","POL","2014","38739.39"
"REHAB_5","FEMALE","POL","2014","35991.66"
"REHAB_5","MALE","POL","2014","41670.15"
"REHAB_5","ALL","POL","2015","38995.57"
"REHAB_5","FEMALE","POL","2015","36264.94"
"REHAB_5","MALE","POL","2015","41907.15"
"REHAB_5","ALL","POL","2016","39728.75"
"REHAB_5","FEMALE","POL","2016","37065.74"
"REHAB_5","MALE","POL","2016","42567.62"
"REHAB_5","ALL","POL","2017","40465.75"
"REHAB_5","FEMALE","POL","2017","37860.75"
"REHAB_5","MALE","POL","2017","43242.25"
"REHAB_5","ALL","POL","2018","40751.85"
"REHAB_5","FEMALE","POL","2018","38136.66"
"REHAB_5","MALE","POL","2018","43538.68"
"REHAB_5","ALL","POL","2019","41000.79"
"REHAB_5","FEMALE","POL","2019","38369.24"
"REHAB_5","MALE","POL","2019","43804.47"
"REHAB_5","ALL","PRT","1990","31584.54"
"REHAB_5","FEMALE","PRT","1990","31681.19"
"REHAB_5","MALE","PRT","1990","31481.10"
"REHAB_5","ALL","PRT","1991","31977.60"
"REHAB_5","FEMALE","PRT","1991","32091.19"
"REHAB_5","MALE","PRT","1991","31855.95"
"REHAB_5","ALL","PRT","1992","32315.95"
"REHAB_5","FEMALE","PRT","1992","32461.89"
"REHAB_5","MALE","PRT","1992","32159.63"
"REHAB_5","ALL","PRT","1993","32618.04"
"REHAB_5","FEMALE","PRT","1993","32807.34"
"REHAB_5","MALE","PRT","1993","32415.30"
"REHAB_5","ALL","PRT","1994","32880.24"
"REHAB_5","FEMALE","PRT","1994","33114.25"
"REHAB_5","MALE","PRT","1994","32629.74"
"REHAB_5","ALL","PRT","1995","33102.65"
"REHAB_5","FEMALE","PRT","1995","33375.32"
"REHAB_5","MALE","PRT","1995","32810.95"
"REHAB_5","ALL","PRT","1996","33240.12"
"REHAB_5","FEMALE","PRT","1996","33589.09"
"REHAB_5","MALE","PRT","1996","32867.05"
"REHAB_5","ALL","PRT","1997","33260.71"
"REHAB_5","FEMALE","PRT","1997","33748.95"
"REHAB_5","MALE","PRT","1997","32739.09"
"REHAB_5","ALL","PRT","1998","33229.60"
"REHAB_5","FEMALE","PRT","1998","33892.21"
"REHAB_5","MALE","PRT","1998","32522.09"
"REHAB_5","ALL","PRT","1999","33191.03"
"REHAB_5","FEMALE","PRT","1999","34029.73"
"REHAB_5","MALE","PRT","1999","32295.81"
"REHAB_5","ALL","PRT","2000","33207.22"
"REHAB_5","FEMALE","PRT","2000","34189.95"
"REHAB_5","MALE","PRT","2000","32158.31"
"REHAB_5","ALL","PRT","2001","33292.10"
"REHAB_5","FEMALE","PRT","2001","34389.07"
"REHAB_5","MALE","PRT","2001","32120.85"
"REHAB_5","ALL","PRT","2002","33385.97"
"REHAB_5","FEMALE","PRT","2002","34591.52"
"REHAB_5","MALE","PRT","2002","32097.68"
"REHAB_5","ALL","PRT","2003","33494.08"
"REHAB_5","FEMALE","PRT","2003","34808.71"
"REHAB_5","MALE","PRT","2003","32087.42"
"REHAB_5","ALL","PRT","2004","33605.16"
"REHAB_5","FEMALE","PRT","2004","35032.19"
"REHAB_5","MALE","PRT","2004","32075.77"
"REHAB_5","ALL","PRT","2005","33716.17"
"REHAB_5","FEMALE","PRT","2005","35263.59"
"REHAB_5","MALE","PRT","2005","32054.51"
"REHAB_5","ALL","PRT","2006","33773.16"
"REHAB_5","FEMALE","PRT","2006","35496.93"
"REHAB_5","MALE","PRT","2006","31917.98"
"REHAB_5","ALL","PRT","2007","33741.71"
"REHAB_5","FEMALE","PRT","2007","35709.90"
"REHAB_5","MALE","PRT","2007","31618.39"
"REHAB_5","ALL","PRT","2008","33689.17"
"REHAB_5","FEMALE","PRT","2008","35926.80"
"REHAB_5","MALE","PRT","2008","31269.30"
"REHAB_5","ALL","PRT","2009","33665.08"
"REHAB_5","FEMALE","PRT","2009","36146.62"
"REHAB_5","MALE","PRT","2009","30974.89"
"REHAB_5","ALL","PRT","2010","33740.69"
"REHAB_5","FEMALE","PRT","2010","36390.07"
"REHAB_5","MALE","PRT","2010","30861.69"
"REHAB_5","ALL","PRT","2011","33905.77"
"REHAB_5","FEMALE","PRT","2011","36662.21"
"REHAB_5","MALE","PRT","2011","30903.61"
"REHAB_5","ALL","PRT","2012","34084.43"
"REHAB_5","FEMALE","PRT","2012","36938.63"
"REHAB_5","MALE","PRT","2012","30969.12"
"REHAB_5","ALL","PRT","2013","34284.57"
"REHAB_5","FEMALE","PRT","2013","37234.63"
"REHAB_5","MALE","PRT","2013","31058.01"
"REHAB_5","ALL","PRT","2014","34484.97"
"REHAB_5","FEMALE","PRT","2014","37529.69"
"REHAB_5","MALE","PRT","2014","31148.76"
"REHAB_5","ALL","PRT","2015","34684.65"
"REHAB_5","FEMALE","PRT","2015","37828.12"
"REHAB_5","MALE","PRT","2015","31234.68"
"REHAB_5","ALL","PRT","2016","34913.80"
"REHAB_5","FEMALE","PRT","2016","38133.06"
"REHAB_5","MALE","PRT","2016","31375.38"
"REHAB_5","ALL","PRT","2017","35167.10"
"REHAB_5","FEMALE","PRT","2017","38427.76"
"REHAB_5","MALE","PRT","2017","31578.09"
"REHAB_5","ALL","PRT","2018","35428.58"
"REHAB_5","FEMALE","PRT","2018","38673.01"
"REHAB_5","MALE","PRT","2018","31852.91"
"REHAB_5","ALL","PRT","2019","35693.32"
"REHAB_5","FEMALE","PRT","2019","38847.30"
"REHAB_5","MALE","PRT","2019","32213.38"
"REHAB_5","ALL","ROU","1990","37055.04"
"REHAB_5","FEMALE","ROU","1990","31858.82"
"REHAB_5","MALE","ROU","1990","42407.93"
"REHAB_5","ALL","ROU","1991","37104.66"
"REHAB_5","FEMALE","ROU","1991","31984.29"
"REHAB_5","MALE","ROU","1991","42383.33"
"REHAB_5","ALL","ROU","1992","37164.69"
"REHAB_5","FEMALE","ROU","1992","32119.67"
"REHAB_5","MALE","ROU","1992","42370.35"
"REHAB_5","ALL","ROU","1993","37248.48"
"REHAB_5","FEMALE","ROU","1993","32265.00"
"REHAB_5","MALE","ROU","1993","42397.05"
"REHAB_5","ALL","ROU","1994","37338.75"
"REHAB_5","FEMALE","ROU","1994","32408.84"
"REHAB_5","MALE","ROU","1994","42439.47"
"REHAB_5","ALL","ROU","1995","37450.99"
"REHAB_5","FEMALE","ROU","1995","32572.30"
"REHAB_5","MALE","ROU","1995","42507.65"
"REHAB_5","ALL","ROU","1996","37543.40"
"REHAB_5","FEMALE","ROU","1996","32715.46"
"REHAB_5","MALE","ROU","1996","42557.73"
"REHAB_5","ALL","ROU","1997","37612.45"
"REHAB_5","FEMALE","ROU","1997","32839.59"
"REHAB_5","MALE","ROU","1997","42580.91"
"REHAB_5","ALL","ROU","1998","37701.33"
"REHAB_5","FEMALE","ROU","1998","32970.16"
"REHAB_5","MALE","ROU","1998","42636.86"
"REHAB_5","ALL","ROU","1999","37789.79"
"REHAB_5","FEMALE","ROU","1999","33096.78"
"REHAB_5","MALE","ROU","1999","42693.02"
"REHAB_5","ALL","ROU","2000","37890.88"
"REHAB_5","FEMALE","ROU","2000","33240.40"
"REHAB_5","MALE","ROU","2000","42755.20"
"REHAB_5","ALL","ROU","2001","37904.61"
"REHAB_5","FEMALE","ROU","2001","33339.68"
"REHAB_5","MALE","ROU","2001","42684.94"
"REHAB_5","ALL","ROU","2002","37822.84"
"REHAB_5","FEMALE","ROU","2002","33397.09"
"REHAB_5","MALE","ROU","2002","42462.76"
"REHAB_5","ALL","ROU","2003","37729.03"
"REHAB_5","FEMALE","ROU","2003","33462.68"
"REHAB_5","MALE","ROU","2003","42205.93"
"REHAB_5","ALL","ROU","2004","37663.10"
"REHAB_5","FEMALE","ROU","2004","33546.34"
"REHAB_5","MALE","ROU","2004","41985.91"
"REHAB_5","ALL","ROU","2005","37700.93"
"REHAB_5","FEMALE","ROU","2005","33688.74"
"REHAB_5","MALE","ROU","2005","41915.38"
"REHAB_5","ALL","ROU","2006","37793.22"
"REHAB_5","FEMALE","ROU","2006","33855.37"
"REHAB_5","MALE","ROU","2006","41929.79"
"REHAB_5","ALL","ROU","2007","37898.11"
"REHAB_5","FEMALE","ROU","2007","34033.16"
"REHAB_5","MALE","ROU","2007","41958.00"
"REHAB_5","ALL","ROU","2008","38032.35"
"REHAB_5","FEMALE","ROU","2008","34234.45"
