"Measure code","SEX","COUNTRY_REGION","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"REHAB_2","FEMALE","KAZ","319.29","324.17","326.84","329.41","331.02","331.22","330.99","329.34","329.38","329.96","330.34","331.24","330.88","330.66","329.36","326.80","323.05","317.40","311.26","304.59","299.05","294.68","290.81","287.48","284.19","282.72","285.23","289.89","294.11","298.18"
"REHAB_2","FEMALE","KGZ","281.71","283.69","283.67","283.85","283.33","281.83","280.48","277.07","275.03","272.36","267.12","260.38","251.97","245.44","239.30","233.51","229.02","224.03","220.13","215.85","211.87","208.29","204.14","200.85","197.67","195.81","198.10","201.38","203.41","205.19"
"REHAB_2","FEMALE","LVA","508.82","528.36","547.27","563.75","575.92","583.15","588.81","593.02","596.31","600.70","608.84","623.38","641.29","662.05","682.71","700.85","721.07","745.37","772.90","798.83","818.10","830.96","840.39","848.31","855.97","867.58","888.19","909.76","923.66","931.59"
"REHAB_2","FEMALE","LTU","538.96","550.18","560.04","568.99","576.91","584.56","590.45","592.67","594.45","599.23","610.22","628.75","650.88","675.92","701.54","723.69","741.07","752.38","760.39","768.09","776.53","786.84","794.96","803.09","812.10","822.03","840.84","861.69","878.44","891.94"
"REHAB_2","FEMALE","LUX","788.17","840.02","887.33","926.72","959.65","987.12","1008.46","1030.13","1049.08","1066.97","1083.73","1093.48","1100.25","1102.18","1101.44","1101.85","1093.83","1079.73","1060.04","1040.96","1024.37","992.75","945.74","896.91","860.99","848.52","850.78","852.90","855.04","860.24"
"REHAB_2","FEMALE","MLT","545.51","544.55","543.18","542.26","544.87","550.60","556.74","562.01","566.91","574.78","586.77","605.78","630.96","657.39","684.48","706.46","720.62","728.41","733.70","742.90","755.35","770.49","785.37","802.10","823.72","846.13","870.63","895.39","919.09","945.64"
"REHAB_2","FEMALE","MNE","","","","","","","","","","","","","","","","","542.65","548.47","552.21","555.01","556.29","552.29","544.89","535.83","529.01","527.89","532.45","541.80","551.85","564.04"
"REHAB_2","FEMALE","NLD","509.19","507.35","505.12","502.52","500.05","498.24","497.04","495.15","492.58","488.94","484.15","476.66","465.27","453.22","444.26","441.22","444.95","452.39","461.25","470.03","476.42","476.44","471.37","463.66","458.16","459.26","468.07","479.02","487.01","494.25"
"REHAB_2","FEMALE","MKD","322.98","325.33","329.00","333.83","340.06","346.67","351.29","346.58","340.66","356.49","376.83","381.51","384.22","389.60","396.42","403.71","408.68","412.77","415.19","417.71","420.52","420.07","418.36","416.65","416.98","419.34","423.47","431.40","438.95","446.92"
"REHAB_2","FEMALE","NOR","732.50","735.24","735.68","733.97","729.96","724.93","718.25","707.59","695.06","682.09","671.62","663.11","652.25","642.22","634.80","631.39","631.44","628.57","624.40","619.41","614.47","609.66","603.30","596.71","591.39","588.42","587.53","588.41","592.19","599.29"
"REHAB_2","FEMALE","POL","663.95","666.40","669.30","672.33","677.59","684.84","690.05","695.20","700.40","708.60","719.63","731.28","743.85","756.90","773.07","791.85","827.31","888.09","958.37","1022.14","1062.32","1073.02","1065.74","1050.28","1039.06","1043.39","1064.35","1087.63","1107.26","1125.44"
"REHAB_2","FEMALE","PRT","521.36","547.13","571.06","592.88","612.56","630.30","647.35","662.04","674.64","685.45","695.64","705.55","709.84","709.54","706.97","703.11","690.55","662.01","626.64","593.73","572.44","560.79","548.50","539.76","537.61","544.02","559.69","574.34","586.57","598.12"
"REHAB_2","FEMALE","MDA","307.90","320.39","330.74","341.76","350.76","356.70","361.69","365.47","372.34","380.55","389.78","401.00","410.19","419.65","429.15","439.23","450.70","463.24","475.77","487.16","497.36","506.44","518.34","529.91","541.42","553.43","561.47","571.29","581.87","595.31"
"REHAB_2","FEMALE","ROU","500.43","507.28","514.14","519.09","524.20","533.54","539.99","545.15","549.46","555.72","569.87","593.60","629.11","669.48","708.28","738.48","756.47","769.71","778.70","785.50","793.55","801.55","809.51","816.76","826.64","840.57","855.65","872.72","888.09","904.81"
"REHAB_2","FEMALE","RUS","535.90","555.07","570.67","583.06","596.05","602.04","606.70","607.77","608.81","614.50","619.05","631.55","649.83","669.71","691.14","703.67","710.45","714.33","712.60","710.69","708.88","709.15","711.01","708.46","706.78","708.26","717.14","731.99","741.20","748.79"
"REHAB_2","FEMALE","SRB","","","","","","","","","","","","","","","","","439.08","446.91","455.13","461.96","467.88","472.21","474.64","478.48","481.96","486.49","496.10","506.63","517.28","527.65"
"REHAB_2","FEMALE","SVK","618.67","588.05","560.76","539.54","528.55","529.48","537.20","546.29","555.87","566.89","578.57","590.52","603.70","617.08","629.99","642.19","652.91","662.24","670.73","679.08","688.39","698.57","709.34","721.14","733.83","747.28","761.09","776.38","792.58","809.31"
"REHAB_2","FEMALE","SVN","709.11","699.56","693.26","691.74","695.71","707.90","725.70","749.77","777.96","806.45","832.80","853.20","870.14","885.81","900.18","914.22","924.98","928.99","929.44","929.66","932.93","938.18","943.82","951.35","962.13","975.98","994.30","1015.57","1035.79","1056.63"
"REHAB_2","FEMALE","ESP","625.82","631.01","635.37","640.35","645.20","649.31","654.19","656.85","657.73","655.21","647.92","632.72","605.55","575.19","550.47","539.09","543.37","550.25","558.98","568.29","574.97","580.60","580.80","580.38","582.54","587.38","600.50","613.12","626.24","642.02"
"REHAB_2","FEMALE","SWE","1125.62","1138.82","1152.64","1166.43","1182.23","1201.49","1224.44","1253.35","1283.58","1311.45","1334.81","1352.01","1366.93","1379.13","1389.88","1403.80","1401.50","1379.87","1350.54","1323.04","1310.17","1302.66","1293.59","1286.05","1279.39","1276.27","1340.03","1409.29","1411.70","1408.31"
"REHAB_2","FEMALE","CHE","574.33","534.47","497.03","464.09","436.44","415.27","397.36","380.94","368.41","361.17","361.11","367.54","377.24","388.55","399.48","408.56","414.56","418.72","422.70","427.34","434.18","445.69","460.86","477.01","490.92","499.44","504.22","508.54","512.31","516.04"
"REHAB_2","FEMALE","TJK","207.15","210.13","209.84","207.99","203.93","199.97","199.45","195.56","189.80","182.49","175.34","170.79","164.53","159.93","155.57","151.70","149.52","145.93","143.10","140.08","137.41","134.98","130.90","127.47","124.34","122.78","124.71","126.68","127.62","129.02"
"REHAB_2","FEMALE","TUR","341.12","344.59","348.62","353.14","357.81","362.47","367.89","373.68","380.02","387.19","395.50","414.63","448.01","487.99","525.71","550.08","560.01","562.59","560.16","556.17","553.87","553.98","553.31","551.40","549.49","548.35","547.05","551.00","563.57","579.04"
"REHAB_2","FEMALE","TKM","177.89","179.10","180.12","180.59","180.53","180.50","180.83","181.78","183.55","185.96","188.82","191.84","194.55","196.91","198.94","200.59","201.88","202.86","203.99","205.73","208.33","211.25","213.66","215.99","218.43","221.60","227.02","232.73","237.62","242.44"
"REHAB_2","FEMALE","UKR","584.89","598.12","609.15","619.18","627.29","634.43","640.73","647.30","655.20","664.18","674.92","688.64","705.90","722.77","738.80","752.81","759.75","758.11","748.37","739.57","736.10","737.88","739.00","737.25","739.85","743.65","750.33","757.98","762.62","770.66"
"REHAB_2","FEMALE","GBR","621.38","643.82","661.57","673.90","680.80","682.08","675.53","661.68","643.34","623.29","604.74","585.48","562.89","539.33","518.20","502.61","490.32","478.98","469.33","462.53","459.59","458.14","457.23","456.74","457.09","459.07","465.68","474.29","479.25","482.95"
"REHAB_2","FEMALE","UZB","185.25","187.08","187.87","187.18","185.03","181.95","178.46","174.70","170.89","167.35","164.08","161.25","158.58","155.89","153.14","150.09","147.47","145.35","143.36","141.38","139.42","137.94","136.12","134.45","133.29","132.91","135.89","139.38","142.65","146.39"
"REHAB_2","MALE","ALB","277.96","279.74","283.04","288.03","294.86","303.40","312.64","312.37","313.64","338.07","363.83","379.32","395.23","410.66","426.02","441.73","458.47","475.71","492.70","508.90","524.01","536.18","544.78","553.65","563.81","575.24","594.00","615.03","633.12","650.03"
"REHAB_2","MALE","AND","442.79","434.64","442.97","452.93","477.55","502.69","518.84","531.21","544.54","557.24","574.41","581.61","576.48","539.74","503.18","489.70","478.60","473.04","472.41","481.32","492.61","507.10","513.83","527.17","534.39","545.18","558.41","568.02","577.56","585.64"
"REHAB_2","MALE","ARM","297.66","303.23","308.48","312.85","317.99","327.12","337.22","349.22","361.52","374.22","390.84","407.85","425.08","439.76","452.86","468.14","478.90","485.10","485.70","485.07","488.99","492.77","495.03","494.05","493.68","498.45","507.46","517.35","521.79","526.29"
"REHAB_2","MALE","AUT","1158.19","1189.81","1218.23","1239.81","1259.26","1281.22","1290.99","1294.95","1290.33","1283.82","1281.93","1264.04","1229.54","1183.59","1144.75","1126.42","1114.98","1107.32","1099.26","1099.07","1106.20","1106.44","1106.53","1101.20","1099.97","1102.79","1102.27","1111.86","1122.50","1137.85"
"REHAB_2","MALE","AZE","238.36","242.33","244.68","246.37","247.66","248.34","249.39","249.24","250.21","252.16","255.16","260.41","264.95","269.96","274.71","278.98","282.90","284.26","284.62","284.52","284.49","285.48","285.16","284.78","284.84","285.60","288.57","291.79","296.05","301.72"
"REHAB_2","MALE","BLR","293.74","302.93","311.70","320.46","328.48","334.73","341.05","347.27","354.00","360.50","367.09","375.11","382.94","390.78","398.31","404.17","408.58","413.04","416.28","418.37","419.90","419.05","417.77","415.44","413.85","415.09","418.42","424.01","428.71","433.49"
"REHAB_2","MALE","BEL","793.16","796.24","797.45","797.66","800.05","806.39","805.84","796.28","783.37","773.69","773.85","779.68","785.74","791.90","799.27","808.30","816.68","825.32","833.84","841.72","848.09","850.64","850.86","850.50","851.88","855.06","856.53","861.64","872.05","884.35"
"REHAB_2","MALE","BIH","377.17","385.43","402.18","421.19","443.77","473.18","484.20","478.45","477.72","488.07","505.21","520.03","528.93","535.58","549.21","569.05","581.48","590.13","600.72","611.87","623.67","631.65","635.57","638.10","644.55","657.56","678.36","701.24","720.33","739.07"
"REHAB_2","MALE","BGR","627.93","646.15","663.82","679.43","692.71","704.33","714.60","722.19","728.81","736.73","745.64","755.26","764.15","772.71","781.16","788.75","792.16","789.05","783.91","780.17","781.14","784.15","783.35","782.54","783.68","789.44","801.12","812.71","819.92","823.57"
"REHAB_2","MALE","HRV","463.92","453.08","443.91","437.74","436.30","442.09","451.26","463.78","477.90","493.02","507.76","520.07","530.41","537.75","543.47","548.32","548.92","545.31","538.53","532.07","530.65","532.47","536.89","541.54","546.05","551.01","555.42","563.84","574.05","584.79"
"REHAB_2","MALE","CYP","410.65","404.79","399.64","396.24","395.37","396.39","413.80","453.37","500.55","541.23","561.17","552.00","523.39","488.35","459.92","451.21","458.30","467.28","477.61","488.10","497.42","499.58","493.07","483.17","476.06","478.86","490.95","504.40","516.51","528.06"
"REHAB_2","MALE","CZE","595.53","591.74","590.03","589.91","592.44","597.81","603.65","609.28","614.90","622.06","631.83","658.78","709.41","768.41","821.37","854.41","865.43","866.76","862.70","857.57","857.21","860.71","861.76","862.73","866.73","878.12","901.12","926.12","946.83","965.83"
"REHAB_2","MALE","DNK","523.49","505.08","489.40","476.45","467.57","462.60","465.24","475.36","488.53","500.78","506.78","504.54","496.11","484.59","473.64","465.83","462.88","462.19","462.31","461.60","458.44","446.09","423.00","396.69","375.97","370.23","379.38","389.32","394.78","397.95"
"REHAB_2","MALE","EST","389.73","401.21","414.81","430.27","442.76","453.22","460.77","466.08","469.85","471.56","476.24","484.87","495.95","509.33","521.50","532.84","546.39","563.83","581.83","596.43","606.47","612.34","617.47","621.96","625.50","630.91","642.56","657.22","668.96","679.38"
"REHAB_2","MALE","FIN","681.32","675.01","670.06","669.29","671.39","679.46","697.68","726.48","761.76","794.37","820.15","837.98","850.77","864.07","876.74","891.58","910.02","920.09","932.58","944.86","959.58","980.26","991.58","1006.23","1023.11","1046.44","1083.32","1114.36","1144.37","1173.89"
"REHAB_2","MALE","FRA","757.79","752.73","748.03","743.77","739.02","734.24","728.88","721.26","711.95","700.26","686.83","669.62","647.37","623.93","603.51","590.86","583.88","577.51","572.85","571.01","574.17","581.45","589.97","599.86","611.51","624.85","648.54","672.23","682.23","683.42"
"REHAB_2","MALE","GEO","415.69","427.33","439.07","452.83","467.64","484.57","506.19","527.45","549.13","567.95","585.14","603.04","616.02","626.47","633.64","642.51","654.35","663.89","671.98","676.94","681.43","685.32","686.38","686.81","686.93","689.75","695.80","701.12","704.19","705.73"
"REHAB_2","MALE","DEU","687.95","717.51","738.17","752.84","767.12","780.78","774.60","744.45","705.90","678.31","676.20","698.86","731.99","771.12","814.36","850.01","870.27","879.61","885.47","895.00","908.01","919.55","932.28","944.88","959.15","969.35","979.35","987.08","995.79","1008.76"
"REHAB_2","MALE","GRC","652.41","652.18","649.24","646.99","645.77","644.72","644.14","642.88","640.73","640.12","639.64","637.74","634.67","632.55","634.64","642.84","655.36","666.28","676.65","690.52","708.93","732.09","755.67","778.72","802.74","826.66","851.62","871.08","883.49","894.27"
"REHAB_2","MALE","HUN","696.10","708.20","716.77","724.02","731.41","741.99","751.61","756.96","760.32","762.31","766.11","770.89","773.32","775.20","776.69","777.18","772.03","758.71","743.53","729.82","721.32","714.53","705.29","698.85","696.35","699.35","705.94","714.06","726.34","743.38"
"REHAB_2","MALE","ISL","577.84","555.81","536.15","517.96","504.57","494.99","488.75","483.49","478.35","475.53","476.61","484.42","497.76","513.53","527.39","534.40","531.80","522.96","514.88","512.36","519.44","536.95","560.80","587.90","612.96","633.06","649.70","663.98","678.80","693.24"
"REHAB_2","MALE","IRL","546.93","551.90","554.65","554.36","552.96","551.01","547.37","542.03","534.90","526.67","518.31","507.41","492.48","475.70","460.23","448.77","439.66","430.80","423.76","419.91","420.91","425.40","430.56","436.84","444.22","452.41","461.54","471.84","483.73","496.47"
"REHAB_2","MALE","ISR","351.34","349.03","346.05","342.93","340.35","338.96","336.30","333.12","329.21","325.36","322.78","318.29","312.02","304.82","298.88","296.53","295.53","294.71","293.74","293.43","294.77","296.00","296.60","296.66","297.59","301.22","310.06","319.33","323.24","325.08"
"REHAB_2","MALE","ITA","847.18","827.09","818.35","819.98","829.61","844.85","902.95","1017.48","1153.71","1273.71","1338.10","1355.66","1357.12","1349.71","1340.88","1337.36","1336.35","1326.34","1314.81","1309.87","1317.49","1336.44","1358.29","1382.98","1411.98","1441.49","1475.69","1511.79","1544.06","1577.41"
"REHAB_2","MALE","KAZ","219.43","226.31","232.92","239.09","243.78","247.14","250.14","252.99","256.35","259.13","261.91","265.68","269.75","273.55","275.73","276.66","275.47","271.82","266.66","260.80","256.45","253.16","250.16","247.43","245.01","244.26","246.88","251.15","254.20","256.76"
"REHAB_2","MALE","KGZ","202.91","205.91","208.11","210.22","211.09","211.14","211.27","210.30","209.71","209.13","208.91","209.28","209.83","211.44","212.35","212.31","211.18","209.02","206.89","204.06","201.83","200.25","198.79","197.73","196.23","195.13","196.75","199.45","201.39","203.49"
"REHAB_2","MALE","LVA","354.09","367.47","380.44","391.94","399.76","404.30","407.97","411.05","414.31","418.22","424.77","435.93","450.39","467.67","485.23","500.15","517.33","540.41","566.31","591.21","609.37","620.49","629.56","637.86","646.21","656.36","668.62","681.64","694.79","707.72"
